timestep,UES_Northwest,UES_Siberia,UES_Middle_Volga,UES_Urals,UES_Center,UES_South
2018-02-01 08:00,1197.63,936.66,1310.08,1126.63,1384.75,1781.98
2018-02-01 09:00,1285.94,933.51,1375.71,1118.02,1468.43,1826.6
2018-02-01 10:00,1304.41,918.77,1390.87,1081.03,1524.2,2560.92
2018-02-01 11:00,1302.5,918.71,1381.77,1077.77,1493.21,1803.35
2018-02-01 12:00,1254.35,917.75,1341.73,1066.94,1437.99,1912.85
2018-02-01 13:00,1341.81,923.12,1386.06,1077.39,1499.7,1795.92
2018-02-01 14:00,1362.69,932.15,1382.33,1082.7,1504.19,1796.97
2018-02-01 15:00,1267.45,936.85,1323.37,1091.56,1436.29,1791.63
2018-02-01 16:00,1200.15,934.35,1276.8,1098.8,1375.24,1762.08
2018-02-01 17:00,1279.21,925.22,1352.29,1102.03,1528.52,2346.8
2018-02-01 18:00,1316.81,918.76,1375.38,1084.6,1567.03,2392.23
2018-02-01 19:00,1312.17,908.26,1363.05,1071.14,1525.68,2423.73
2018-02-01 20:00,1226.06,889.85,1275.27,1038.68,1403.85,1763.9
2018-02-01 21:00,1086.56,869.9,1130.67,973.68,1226.88,1699.16
2018-02-01 22:00,917.08,845.76,968.59,882.81,1034.78,1669.87
2018-02-01 23:00,875.88,841.04,923.12,863.59,987.55,1559.75
2018-02-02 00:00,837.7,869.05,903.39,862.6,949.78,1444.69
2018-02-02 01:00,792.87,872.16,884.5,852.91,907.95,1044.75
2018-02-02 02:00,769.98,891.73,874.95,854.17,888.74,1010.73
2018-02-02 03:00,762.44,914.27,876.2,862.91,883.84,1001.56
2018-02-02 04:00,771.9,911.11,895.4,882.49,902.43,1025.18
2018-02-02 05:00,802.48,931.44,929.89,929.75,934.9,1049.71
2018-02-02 06:00,884.87,957.35,1056.03,1021.99,1045.83,1494.78
2018-02-02 07:00,1141.73,978.99,1314.65,1187.53,1348.11,1620.83
2018-02-02 08:00,1236.6,975.56,1380.18,1224.83,1446.67,1726.5
2018-02-02 09:00,1263.94,977.15,1395.4,1211.68,1546.22,2434.29
2018-02-02 10:00,1287.51,970.84,1390.96,1187.89,1567.72,2435.88
2018-02-02 11:00,1302.07,966.3,1404.04,1192.37,1561.88,2432.0
2018-02-02 12:00,1245.73,964.41,1362.84,1168.29,1464.8,1884.22
2018-02-02 13:00,1335.23,971.8,1402.47,1183.98,1527.85,1897.76
2018-02-02 14:00,1336.96,979.03,1390.36,1185.47,1514.12,1891.98
2018-02-02 15:00,1255.56,980.9,1365.0,1202.56,1462.99,1909.28
2018-02-02 16:00,1190.5,975.51,1341.63,1190.66,1458.03,1832.88
2018-02-02 17:00,1198.41,971.57,1364.57,1185.83,1522.57,2306.66
2018-02-02 18:00,1150.04,969.97,1368.05,1176.42,1546.68,2342.6
2018-02-02 19:00,1155.39,956.34,1367.4,1157.81,1514.77,1805.14
2018-02-02 20:00,1079.17,927.43,1258.17,1061.74,1385.14,1726.55
2018-02-02 21:00,1071.05,911.31,1206.82,1020.98,1314.55,1714.33
2018-02-02 22:00,967.83,884.15,1036.31,935.94,1106.43,1631.56
2018-02-02 23:00,908.31,868.27,964.37,894.89,1025.33,1490.86
2018-02-03 00:00,920.41,877.07,1007.46,914.19,1050.1,1500.98
2018-02-03 01:00,869.27,875.39,973.14,896.3,995.92,1384.78
2018-02-03 02:00,817.67,878.62,938.86,881.61,953.2,1096.57
2018-02-03 03:00,795.63,888.53,919.84,877.02,930.33,1057.23
2018-02-03 04:00,811.53,882.72,943.06,891.01,950.12,1085.47
2018-02-03 05:00,823.14,908.59,972.22,923.78,964.75,1099.8
2018-02-03 06:00,857.14,924.78,1005.48,960.83,1001.25,1377.99
2018-02-03 07:00,936.47,937.28,1086.16,1015.29,1094.21,1517.18
2018-02-03 08:00,949.48,953.42,1256.9,1125.09,1295.63,1569.11
2018-02-03 09:00,837.31,964.44,1369.41,1205.64,1433.35,1859.04
2018-02-03 10:00,910.56,959.51,1380.41,1198.21,1465.26,1867.83
2018-02-03 11:00,917.98,960.2,1378.53,1192.54,1469.74,1878.74
2018-02-03 12:00,913.87,959.14,1364.28,1175.34,1461.0,1866.65
2018-02-03 13:00,911.27,963.61,1354.6,1167.36,1455.63,1967.82
2018-02-03 14:00,911.96,972.88,1356.61,1181.83,1454.12,1862.35
2018-02-03 15:00,903.69,973.76,1366.63,1220.22,1445.19,1858.06
2018-02-03 16:00,910.93,968.79,1385.4,1253.79,1454.31,1852.24
2018-02-03 17:00,995.54,963.87,1494.09,1312.12,1586.0,1865.92
2018-02-03 18:00,1026.51,974.94,1513.46,1313.25,1633.1,1945.14
2018-02-03 19:00,994.27,964.8,1461.48,1263.5,1569.71,1885.16
2018-02-03 20:00,943.41,940.15,1377.58,1167.4,1487.59,2006.8
2018-02-03 21:00,893.48,922.06,1303.84,1089.04,1419.0,1963.25
2018-02-03 22:00,1005.98,892.97,1113.0,984.57,1180.07,1618.94
2018-02-03 23:00,921.28,872.94,1004.85,919.16,1043.66,1501.31
2018-02-04 00:00,902.95,879.95,1001.28,915.13,1028.35,1629.03
2018-02-04 01:00,856.51,879.96,970.81,901.45,983.76,1144.37
2018-02-04 02:00,786.11,878.11,910.42,870.56,917.99,1043.39
2018-02-04 03:00,765.13,885.22,893.37,865.66,896.61,1031.21
2018-02-04 04:00,769.3,877.24,900.19,870.8,901.28,1032.34
2018-02-04 05:00,785.22,895.89,926.0,897.23,920.15,1307.67
2018-02-04 06:00,836.34,919.33,983.75,950.53,973.46,1362.38
2018-02-04 07:00,866.18,930.42,1015.17,998.22,1001.03,1523.14
2018-02-04 08:00,950.49,937.78,1105.44,1065.87,1094.96,1608.54
2018-02-04 09:00,746.4,949.12,1199.47,1128.65,1226.88,1837.2
2018-02-04 10:00,1174.62,952.12,1281.45,1173.36,1336.18,1872.63
2018-02-04 11:00,1214.05,955.08,1308.68,1189.89,1373.17,1874.67
2018-02-04 12:00,1206.24,952.92,1298.18,1169.17,1369.08,1874.31
2018-02-04 13:00,1206.13,960.01,1296.48,1169.88,1368.34,1871.05
2018-02-04 14:00,1207.82,970.5,1303.91,1188.54,1372.6,1746.37
2018-02-04 15:00,1185.39,968.49,1289.97,1174.87,1349.74,1746.49
2018-02-04 16:00,1206.16,968.72,1312.09,1192.52,1365.11,1751.05
2018-02-04 17:00,1388.36,967.28,1475.58,1305.6,1549.53,1866.55
2018-02-04 18:00,1577.11,971.83,1533.7,1325.4,1639.04,1917.94
2018-02-04 19:00,1427.17,960.7,1509.15,1294.35,1606.1,1911.9
2018-02-04 20:00,1401.34,941.0,1436.72,1167.85,1549.31,1992.93
2018-02-04 21:00,1268.33,908.68,1298.24,1044.18,1404.4,1887.8
2018-02-04 22:00,1102.14,896.15,1201.07,998.71,1285.22,1800.45
2018-02-04 23:00,970.66,879.6,1046.58,930.8,1089.28,1687.97
2018-02-05 00:00,946.32,857.5,1024.41,917.23,1062.04,1435.31
2018-02-05 01:00,867.13,856.75,956.77,884.94,980.34,1143.96
2018-02-05 02:00,818.09,869.08,919.59,869.97,931.64,1049.82
2018-02-05 03:00,805.67,888.96,921.89,880.73,927.48,1044.97
2018-02-05 04:00,810.04,890.09,947.52,908.81,941.39,1054.69
2018-02-05 05:00,853.88,915.86,1023.46,994.76,1003.23,1115.57
2018-02-05 06:00,930.68,933.21,1125.93,1083.12,1105.56,1421.59
2018-02-05 07:00,1095.96,952.09,1384.23,1290.75,1378.49,1596.82
2018-02-05 08:00,1191.78,955.79,1504.27,1349.48,1532.96,1719.06
2018-02-05 09:00,953.33,953.81,1543.38,1358.52,1594.5,1745.53
2018-02-05 10:00,988.98,950.78,1577.78,1365.03,1651.14,1769.0
2018-02-05 11:00,994.78,951.18,1588.08,1370.13,1660.01,1768.14
2018-02-05 12:00,964.38,945.58,1547.93,1348.89,1612.23,1740.51
2018-02-05 13:00,1021.84,954.3,1581.75,1362.05,1657.32,1754.85
2018-02-05 14:00,1034.55,958.24,1576.97,1362.98,1657.64,1752.78
2018-02-05 15:00,960.7,955.21,1520.72,1325.78,1588.24,1735.68
2018-02-05 16:00,900.52,948.36,1466.47,1305.62,1509.02,1657.92
2018-02-05 17:00,926.01,939.28,1499.34,1313.46,1550.88,1684.39
2018-02-05 18:00,1100.83,922.99,1501.95,1282.53,1580.55,1758.22
2018-02-05 19:00,1323.52,909.08,1510.03,1257.13,1596.48,1763.1
2018-02-05 20:00,902.93,878.73,1373.63,1115.79,1456.46,1651.01
2018-02-05 21:00,876.42,866.95,1376.16,1050.83,1444.58,1725.77
2018-02-05 22:00,966.18,844.35,1076.43,941.75,1121.44,1552.23
2018-02-05 23:00,919.37,841.64,1022.43,912.43,1054.66,1497.83
2018-02-06 00:00,871.8,810.5,946.25,878.2,977.0,1433.01
2018-02-06 01:00,773.04,807.44,862.58,838.77,880.97,1023.92
2018-02-06 02:00,686.83,817.03,788.24,808.01,786.42,920.97
2018-02-06 03:00,665.34,817.05,776.35,807.12,766.54,887.78
2018-02-06 04:00,699.98,834.59,828.34,848.18,811.06,895.06
2018-02-06 05:00,831.82,865.52,974.89,940.42,956.37,1044.45
2018-02-06 06:00,798.84,878.57,1071.92,1034.59,1046.43,1353.33
2018-02-06 07:00,888.54,882.84,1152.8,1068.71,1151.11,1469.96
2018-02-06 08:00,1031.01,895.04,1351.51,1194.07,1391.38,1662.68
2018-02-06 09:00,1119.75,894.82,1365.33,1181.83,1424.67,1627.67
2018-02-06 10:00,1280.85,885.49,1354.62,1138.62,1440.89,1693.59
2018-02-06 11:00,1278.62,882.05,1344.22,1117.2,1437.82,1692.47
2018-02-06 12:00,1240.56,880.14,1308.15,1085.54,1393.11,1679.05
2018-02-06 13:00,1319.93,884.06,1361.27,1082.95,1462.21,1699.42
2018-02-06 14:00,1347.32,890.48,1367.26,1092.45,1470.0,1700.19
2018-02-06 15:00,1260.35,880.9,1309.44,1048.96,1396.78,1683.45
2018-02-06 16:00,1200.02,878.56,1272.2,1053.12,1343.86,1623.64
2018-02-06 17:00,1256.97,868.54,1317.33,1060.65,1402.06,1649.21
2018-02-06 18:00,1278.75,876.77,1322.41,1053.13,1421.61,1713.23
2018-02-06 19:00,1287.23,868.23,1339.02,1042.49,1442.79,1718.38
2018-02-06 20:00,1227.13,849.76,1281.62,1017.78,1377.98,1694.93
2018-02-06 21:00,1200.11,838.95,1235.11,1000.18,1316.1,1658.42
2018-02-06 22:00,1004.93,825.79,1063.42,938.01,1102.86,1580.49
2018-02-06 23:00,903.16,810.66,961.89,881.66,999.3,1465.48
2018-02-07 00:00,857.28,805.45,916.65,856.97,953.52,1438.77
2018-02-07 01:00,662.75,765.44,735.95,726.55,749.7,979.28
2018-02-07 02:00,625.11,798.11,710.69,728.8,708.42,905.8
2018-02-07 03:00,614.12,814.96,707.1,733.32,700.22,883.68
2018-02-07 04:00,715.27,834.05,828.13,840.01,821.77,940.46
2018-02-07 05:00,836.27,864.9,960.92,929.48,953.05,1056.48
2018-02-07 06:00,776.32,874.22,1017.39,968.6,1005.97,1428.45
2018-02-07 07:00,980.54,871.85,1122.36,1009.33,1124.61,1713.3
2018-02-07 08:00,1004.12,876.94,1287.96,1049.49,1349.32,1839.38
2018-02-07 09:00,1031.5,877.84,1312.67,1045.35,1381.79,1726.79
2018-02-07 10:00,1115.92,868.08,1322.71,1038.04,1416.6,1648.03
2018-02-07 11:00,1259.6,867.24,1322.8,1036.26,1420.43,1717.28
2018-02-07 12:00,1017.36,870.34,1276.37,1028.33,1356.94,1864.39
2018-02-07 13:00,1526.13,872.73,1316.33,1029.72,1397.41,1873.06
2018-02-07 14:00,1357.72,876.41,1318.68,1032.93,1398.83,1875.57
2018-02-07 15:00,1215.82,882.9,1274.6,1039.09,1356.43,1874.92
2018-02-07 16:00,1027.04,876.84,1251.12,1042.41,1309.52,1762.41
2018-02-07 17:00,1090.24,865.39,1281.79,1040.99,1366.97,1791.6
2018-02-07 18:00,1266.92,850.38,1316.5,1044.78,1421.84,1727.55
2018-02-07 19:00,1291.41,857.21,1334.14,1037.24,1446.71,1734.43
2018-02-07 20:00,1212.97,844.81,1259.84,1011.39,1353.9,1714.04
2018-02-07 21:00,1121.32,827.47,1086.01,941.93,1158.21,1640.64
2018-02-07 22:00,1043.47,789.55,979.9,889.19,1031.18,1593.34
2018-02-07 23:00,908.89,784.24,955.39,872.72,998.94,1475.05
2018-02-08 00:00,798.47,807.94,861.33,828.91,895.93,1341.74
2018-02-08 01:00,652.45,774.16,729.39,740.41,739.92,978.48
2018-02-08 02:00,612.83,800.91,704.42,741.19,699.07,901.63
2018-02-08 03:00,602.98,828.51,700.77,746.18,691.28,886.03
2018-02-08 04:00,668.1,841.49,783.07,817.65,772.4,931.61
2018-02-08 05:00,808.28,872.4,936.3,911.61,928.86,1083.61
2018-02-08 06:00,756.51,884.35,990.02,947.43,983.89,1429.72
2018-02-08 07:00,948.02,876.54,1084.22,989.09,1086.29,1520.75
2018-02-08 08:00,1126.76,876.42,1236.16,1020.82,1281.67,1670.05
2018-02-08 09:00,1206.85,874.97,1282.49,1021.48,1362.44,1928.95
2018-02-08 10:00,1268.61,876.36,1330.34,1022.36,1430.02,1945.92
2018-02-08 11:00,1264.15,878.76,1320.85,1020.93,1423.44,1938.48
2018-02-08 12:00,1199.45,881.83,1272.4,1015.01,1352.45,1887.45
2018-02-08 13:00,1259.43,893.03,1293.55,1017.37,1388.35,1898.68
2018-02-08 14:00,1530.63,902.67,1289.04,1019.32,1387.43,1912.26
2018-02-08 15:00,1183.73,913.67,1240.18,1023.94,1324.09,1889.11
2018-02-08 16:00,1085.81,910.22,1175.53,1015.69,1225.17,1596.83
2018-02-08 17:00,1199.44,907.34,1272.08,1032.34,1349.22,1855.24
2018-02-08 18:00,1251.71,891.72,1304.03,1030.83,1409.51,1881.6
2018-02-08 19:00,1277.16,883.04,1320.18,1027.94,1437.8,1894.6
2018-02-08 20:00,1190.0,879.79,1239.43,1006.65,1338.64,1918.46
2018-02-08 21:00,1126.61,852.69,1103.05,952.5,1182.59,1879.26
2018-02-08 22:00,1032.88,842.72,980.19,889.28,1035.09,1618.22
2018-02-08 23:00,893.16,838.09,950.37,870.85,994.99,1487.45
2018-02-09 00:00,827.43,866.63,906.08,854.64,943.34,1446.35
2018-02-09 01:00,772.86,855.01,855.31,831.25,883.76,1039.87
2018-02-09 02:00,695.64,871.31,798.58,808.85,807.67,936.87
2018-02-09 03:00,679.52,867.23,790.03,807.6,793.66,914.48
2018-02-09 04:00,669.67,898.39,867.12,866.42,868.5,949.7
2018-02-09 05:00,728.37,922.68,942.46,918.48,946.2,1033.69
2018-02-09 06:00,783.46,936.68,1033.34,973.62,1033.03,1455.92
2018-02-09 07:00,831.58,942.5,1150.96,1020.0,1168.5,1586.58
2018-02-09 08:00,1006.71,942.44,1320.99,1046.45,1383.85,1739.37
2018-02-09 09:00,1249.91,939.64,1367.01,1041.06,1453.61,1814.8
2018-02-09 10:00,1356.02,938.49,1483.27,1047.93,1590.18,1835.98
2018-02-09 11:00,1288.71,930.91,1402.75,1037.76,1510.01,1813.89
2018-02-09 12:00,1082.67,935.29,1334.72,1031.01,1436.09,1892.5
2018-02-09 13:00,1271.05,936.64,1356.61,1032.77,1465.81,1965.24
2018-02-09 14:00,1260.74,941.05,1330.39,1027.41,1443.42,1945.64
2018-02-09 15:00,1199.36,946.22,1276.31,1031.42,1384.53,1938.01
2018-02-09 16:00,1133.57,943.7,1252.82,1042.62,1326.2,1937.91
2018-02-09 17:00,1195.81,939.55,1312.87,1046.46,1402.17,1965.67
2018-02-09 18:00,1150.0,927.08,1314.18,1046.58,1420.17,1994.31
2018-02-09 19:00,1169.16,914.61,1337.55,1047.61,1453.9,1999.79
2018-02-09 20:00,1122.54,898.64,1262.09,1012.84,1356.71,1985.2
2018-02-09 21:00,1045.66,888.32,1126.78,963.59,1206.35,1775.3
2018-02-09 22:00,1046.39,871.3,999.87,904.55,1056.83,1725.06
2018-02-09 23:00,1014.34,867.23,942.75,874.66,995.26,1554.58
2018-02-10 00:00,938.48,898.89,943.16,889.66,986.93,1387.92
2018-02-10 01:00,846.38,902.46,925.21,879.56,952.59,1127.71
2018-02-10 02:00,813.52,913.97,915.36,882.35,925.18,1078.69
2018-02-10 03:00,786.78,890.81,891.55,865.96,900.39,1047.93
2018-02-10 04:00,800.06,916.24,916.41,885.45,918.65,1068.2
2018-02-10 05:00,811.49,930.07,925.81,899.35,929.52,1084.44
2018-02-10 06:00,820.52,938.29,927.17,904.39,934.31,1113.82
2018-02-10 07:00,829.01,952.01,1014.06,963.78,1020.92,1445.32
2018-02-10 08:00,905.55,954.02,1102.44,1007.08,1114.29,1780.98
2018-02-10 09:00,951.38,954.76,1153.43,1020.77,1189.51,1829.24
2018-02-10 10:00,1202.04,953.37,1203.96,1030.32,1274.63,1889.43
2018-02-10 11:00,1348.54,952.18,1229.91,1030.49,1316.0,1850.02
2018-02-10 12:00,1216.18,954.64,1197.23,1020.46,1265.63,1797.43
2018-02-10 13:00,1036.03,957.47,1183.23,1018.53,1250.21,1819.48
2018-02-10 14:00,1160.52,968.77,1174.44,1018.36,1239.58,1879.26
2018-02-10 15:00,1116.45,969.35,1125.32,1009.82,1164.16,1671.43
2018-02-10 16:00,1133.09,970.29,1145.98,1022.81,1185.32,1826.78
2018-02-10 17:00,1211.02,966.23,1249.95,1056.62,1317.09,1939.09
2018-02-10 18:00,1646.28,951.3,1337.43,1069.69,1440.85,1940.47
2018-02-10 19:00,1439.33,933.34,1319.75,1054.52,1421.85,1965.8
2018-02-10 20:00,1392.21,925.57,1268.06,1030.49,1372.73,1952.55
2018-02-10 21:00,1160.42,923.69,1119.72,976.99,1202.36,1886.14
2018-02-10 22:00,1047.48,900.75,981.86,909.41,1041.97,1783.7
2018-02-10 23:00,922.72,884.33,923.6,873.75,966.46,1473.21
2018-02-11 00:00,916.06,850.47,924.59,883.44,963.02,1463.97
2018-02-11 01:00,883.52,850.56,900.01,871.35,924.47,1101.69
2018-02-11 02:00,706.08,840.11,807.75,818.2,815.1,969.33
2018-02-11 03:00,673.49,845.94,780.77,807.24,778.15,934.2
2018-02-11 04:00,693.9,839.64,806.09,828.17,803.18,953.52
2018-02-11 05:00,746.27,859.93,863.86,860.1,866.42,1021.42
2018-02-11 06:00,794.42,871.57,902.63,881.58,911.16,1058.87
2018-02-11 07:00,884.08,879.54,924.66,910.12,931.94,1157.61
2018-02-11 08:00,919.55,882.4,983.12,941.94,984.48,1519.54
2018-02-11 09:00,987.91,884.15,1034.51,964.31,1049.52,1756.55
2018-02-11 10:00,1086.15,881.48,1039.82,964.02,1068.43,1770.22
2018-02-11 11:00,1106.0,879.99,1042.32,962.66,1078.26,1770.29
2018-02-11 12:00,1099.32,883.56,1042.26,963.54,1079.99,1762.95
2018-02-11 13:00,1100.41,891.38,1043.69,967.99,1080.91,1763.64
2018-02-11 14:00,1088.89,899.03,1044.68,975.69,1079.79,1758.21
2018-02-11 15:00,1086.0,905.02,1042.62,984.32,1068.61,1760.39
2018-02-11 16:00,1095.61,902.9,1047.74,995.05,1070.52,1762.19
2018-02-11 17:00,1375.55,902.98,1146.35,1019.91,1192.05,1899.93
2018-02-11 18:00,2345.07,891.73,1247.89,1038.19,1356.65,2257.77
2018-02-11 19:00,1389.87,877.7,1165.91,1010.04,1230.4,1943.15
2018-02-11 20:00,1390.62,864.17,1174.61,1005.15,1252.07,1941.31
2018-02-11 21:00,1118.42,861.95,1043.1,937.23,1099.26,1892.5
2018-02-11 22:00,1064.94,850.21,980.9,906.86,1027.64,1756.02
2018-02-11 23:00,920.91,842.16,916.46,866.4,963.4,1475.32
2018-02-12 00:00,799.71,846.02,846.86,835.6,896.84,1313.09
2018-02-12 01:00,751.34,853.22,829.87,827.42,847.01,1025.2
2018-02-12 02:00,685.44,858.37,789.63,813.35,791.08,937.11
2018-02-12 03:00,666.78,876.51,781.3,815.78,775.53,909.63
2018-02-12 04:00,708.65,881.14,833.66,856.27,829.73,963.57
2018-02-12 05:00,748.15,900.05,886.26,894.89,889.24,1008.61
2018-02-12 06:00,792.77,912.9,962.23,948.12,951.78,1339.1
2018-02-12 07:00,912.88,922.59,1087.82,1005.87,1084.27,1521.89
2018-02-12 08:00,1055.4,928.41,1240.08,1057.95,1265.06,1799.89
2018-02-12 09:00,1156.49,925.98,1307.49,1052.16,1363.15,1907.14
2018-02-12 10:00,1228.77,922.33,1351.03,1054.61,1434.65,1932.62
2018-02-12 11:00,1214.48,920.7,1337.58,1046.34,1424.4,1934.2
2018-02-12 12:00,1179.35,921.07,1311.31,1041.94,1389.21,1909.65
2018-02-12 13:00,1414.38,924.37,1317.16,1042.02,1407.6,1914.78
2018-02-12 14:00,2347.09,931.26,1359.24,1053.75,1483.73,2238.39
2018-02-12 15:00,1172.33,937.84,1272.41,1055.27,1350.47,1892.69
2018-02-12 16:00,1035.63,926.01,1178.18,1026.25,1218.56,1849.32
2018-02-12 17:00,1160.61,930.19,1294.94,1059.13,1361.64,1853.28
2018-02-12 18:00,1217.03,905.25,1323.0,1041.91,1418.22,1887.12
2018-02-12 19:00,1236.55,894.63,1324.94,1033.72,1434.97,1903.08
2018-02-12 20:00,1135.94,892.69,1244.87,1015.78,1332.74,1854.27
2018-02-12 21:00,1130.01,870.6,1053.74,927.49,1121.62,1817.58
2018-02-12 22:00,918.01,852.42,922.74,877.91,971.02,1736.5
2018-02-12 23:00,820.42,843.7,882.09,848.29,931.46,1590.46
2018-02-13 00:00,875.91,848.88,853.01,850.84,884.14,1334.38
2018-02-13 01:00,832.28,854.92,840.91,842.01,846.14,1054.02
2018-02-13 02:00,659.15,868.98,794.67,823.78,781.83,932.94
2018-02-13 03:00,670.58,890.7,815.63,846.87,798.93,931.41
2018-02-13 04:00,695.76,890.39,846.57,874.4,831.95,959.98
2018-02-13 05:00,775.61,915.04,926.84,933.38,921.67,1058.68
2018-02-13 06:00,808.46,924.12,987.55,968.68,970.96,1375.76
2018-02-13 07:00,920.17,931.67,1100.45,1015.29,1091.44,1522.1
2018-02-13 08:00,1074.22,938.79,1259.02,1080.18,1283.12,1663.63
2018-02-13 09:00,1173.02,939.83,1328.78,1103.55,1389.77,1723.31
2018-02-13 10:00,1190.24,931.53,1332.08,1071.22,1408.82,1733.72
2018-02-13 11:00,1175.39,926.86,1315.32,1045.78,1393.97,1722.37
2018-02-13 12:00,1133.15,924.74,1290.76,1036.01,1352.56,1694.01
2018-02-13 13:00,1377.78,927.35,1314.25,1031.77,1401.64,1749.28
2018-02-13 14:00,1371.54,935.34,1308.27,1029.8,1392.44,1744.07
2018-02-13 15:00,1196.91,947.47,1265.94,1055.07,1336.31,1687.14
2018-02-13 16:00,974.34,931.58,1152.41,1012.81,1183.92,1656.05
2018-02-13 17:00,1082.56,935.84,1256.93,1059.05,1310.93,1695.56
2018-02-13 18:00,1182.12,913.03,1317.13,1044.07,1411.9,1750.38
2018-02-13 19:00,1191.08,892.07,1317.38,1035.55,1423.12,1749.15
2018-02-13 20:00,1090.59,895.07,1223.15,1010.76,1313.5,1703.65
2018-02-13 21:00,1262.64,868.21,1095.51,957.31,1165.29,1709.28
2018-02-13 22:00,1046.56,852.68,937.13,887.95,988.49,1528.0
2018-02-13 23:00,903.48,845.75,899.65,859.75,954.8,1456.19
2018-02-14 00:00,795.84,876.84,880.35,863.84,910.06,1425.86
2018-02-14 01:00,1599.65,889.01,875.8,861.93,915.42,1179.22
2018-02-14 02:00,1758.45,915.09,870.52,864.25,888.37,1045.01
2018-02-14 03:00,971.77,931.94,864.63,870.54,859.89,1005.96
2018-02-14 04:00,990.1,930.07,879.34,888.8,878.66,1029.66
2018-02-14 05:00,1017.82,967.83,952.06,944.35,952.46,1103.24
2018-02-14 06:00,844.73,974.48,1033.55,990.8,1017.45,1491.56
2018-02-14 07:00,823.66,983.01,1120.39,1024.96,1110.81,1483.96
2018-02-14 08:00,972.26,982.27,1275.95,1082.52,1313.85,1615.43
2018-02-14 09:00,1181.76,992.15,1335.52,1107.98,1404.46,1756.02
2018-02-14 10:00,1069.98,986.78,1339.61,1089.99,1435.76,1665.01
2018-02-14 11:00,1199.02,983.51,1327.75,1080.84,1428.06,1737.89
2018-02-14 12:00,1181.26,980.64,1292.49,1062.99,1375.5,1708.36
2018-02-14 13:00,1376.64,987.57,1309.43,1067.29,1405.68,1752.89
2018-02-14 14:00,1382.29,996.06,1304.23,1071.36,1403.04,1748.03
2018-02-14 15:00,1207.25,995.93,1273.59,1070.89,1356.18,1702.7
2018-02-14 16:00,1010.56,989.38,1224.64,1058.86,1273.58,1598.9
2018-02-14 17:00,1035.6,983.89,1267.19,1071.22,1330.23,1658.26
2018-02-14 18:00,1087.32,968.94,1312.79,1080.73,1408.17,1673.93
2018-02-14 19:00,1219.45,959.12,1301.35,1062.77,1408.14,1787.83
2018-02-14 20:00,1188.96,956.16,1258.44,1037.21,1352.64,1765.24
2018-02-14 21:00,1197.54,937.5,1140.81,991.16,1214.31,1660.87
2018-02-14 22:00,961.94,917.06,1011.54,939.86,1067.23,1558.86
2018-02-14 23:00,1022.3,899.85,917.09,890.71,969.98,1469.84
2018-02-15 00:00,728.28,888.74,889.26,872.09,927.77,1123.77
2018-02-15 01:00,630.34,891.49,864.0,859.66,882.06,990.43
2018-02-15 02:00,707.72,910.84,841.02,855.46,843.91,948.01
2018-02-15 03:00,643.24,931.56,844.98,862.26,841.47,919.71
2018-02-15 04:00,658.55,927.3,866.6,881.37,862.41,929.29
2018-02-15 05:00,650.5,951.25,935.68,933.21,929.3,993.06
2018-02-15 06:00,768.76,966.21,1021.69,978.44,1012.2,1091.29
2018-02-15 07:00,891.02,975.81,1203.94,1063.31,1215.82,1445.08
2018-02-15 08:00,1088.98,971.98,1269.86,1074.47,1307.37,1636.67
2018-02-15 09:00,1180.98,969.33,1341.6,1079.77,1394.52,1735.99
2018-02-15 10:00,1194.04,966.9,1325.39,1068.03,1399.17,1859.94
2018-02-15 11:00,1064.43,965.9,1321.13,1058.05,1395.27,1835.7
2018-02-15 12:00,1012.75,966.02,1276.9,1051.8,1341.78,1810.66
2018-02-15 13:00,1384.62,970.72,1316.83,1053.02,1391.24,1793.81
2018-02-15 14:00,1378.2,978.53,1302.77,1054.85,1386.01,1785.92
2018-02-15 15:00,1196.48,986.5,1268.1,1054.08,1337.72,1721.49
2018-02-15 16:00,1072.36,983.92,1244.37,1059.79,1288.28,1820.66
2018-02-15 17:00,983.95,974.58,1261.84,1061.04,1316.22,1563.82
2018-02-15 18:00,1227.21,963.05,1316.25,1076.84,1411.29,1734.23
2018-02-15 19:00,1212.56,950.75,1306.58,1058.18,1411.09,1735.4
2018-02-15 20:00,1174.3,945.94,1270.9,1030.71,1361.21,1727.69
2018-02-15 21:00,1315.32,930.3,1169.47,994.88,1243.75,1719.19
2018-02-15 22:00,958.12,911.78,1024.74,937.97,1073.49,1540.33
2018-02-15 23:00,897.54,894.04,925.6,886.66,970.7,1421.98
2018-02-16 00:00,814.69,910.7,901.16,879.58,931.05,1491.73
2018-02-16 01:00,694.46,915.11,880.52,868.01,895.05,1088.08
2018-02-16 02:00,807.83,935.76,867.77,865.91,864.82,997.93
2018-02-16 03:00,654.31,951.46,867.8,873.67,855.91,945.87
2018-02-16 04:00,604.74,954.0,880.04,888.44,870.07,986.95
2018-02-16 05:00,659.42,982.44,959.91,952.08,946.93,1090.63
2018-02-16 06:00,691.14,993.8,1022.02,999.97,1000.85,1401.36
2018-02-16 07:00,783.41,1007.11,1195.71,1092.96,1179.17,1707.82
2018-02-16 08:00,958.47,1005.51,1262.1,1116.69,1285.41,1745.12
2018-02-16 09:00,1097.9,1001.67,1291.07,1122.83,1333.46,1872.93
2018-02-16 10:00,1141.26,1001.85,1322.23,1130.14,1394.18,1913.96
