timestep,consumption_eur,consumption_sib,price_eur,price_sib
2008-07-11 10:00,79901,20333,958.07,605.47
2008-07-11 11:00,79631,20313,961.24,617.66
2008-07-11 12:00,79215,20210,912.38,610.28
2008-07-11 13:00,79495,20124,914.52,617.94
2008-07-11 14:00,78995,20004,909.07,617.24
2008-07-11 15:00,78308,19814,972.96,617.30
2008-07-11 16:00,77220,19782,936.60,620.17
2008-07-11 17:00,76201,19831,882.53,619.93
2008-07-11 18:00,75263,19845,853.26,618.36
2008-07-11 19:00,74709,19605,860.43,617.86
2008-07-11 20:00,74502,19099,864.14,568.20
2008-07-11 21:00,74998,18487,862.03,569.91
2008-07-11 22:00,73897,18160,851.82,570.70
2008-07-11 23:00,71309,18054,812.14,570.83
2008-07-12 00:00,68314,17931,756.43,559.46
2008-07-12 01:00,66215,17933,738.79,553.54
2008-07-12 02:00,64799,18010,728.72,536.24
2008-07-12 03:00,64249,18277,705.46,535.56
2008-07-12 04:00,63859,18771,697.25,535.17
2008-07-12 05:00,64264,19350,699.35,538.60
2008-07-12 06:00,64796,19729,703.34,534.81
2008-07-12 07:00,66994,19866,724.43,536.90
2008-07-12 08:00,69959,19736,741.26,531.43
2008-07-12 09:00,72311,19754,753.86,531.44
2008-07-12 10:00,73359,19698,761.66,534.77
2008-07-12 11:00,73307,19607,750.01,531.64
2008-07-12 12:00,72888,19660,749.66,529.24
2008-07-12 13:00,72618,19639,744.53,529.63
2008-07-12 14:00,72370,19587,744.07,535.18
2008-07-12 15:00,72084,19437,744.13,528.79
2008-07-12 16:00,71717,19461,749.08,528.10
2008-07-12 17:00,71506,19496,752.28,528.34
2008-07-12 18:00,71424,19603,744.06,545.45
2008-07-12 19:00,71251,19359,743.41,550.02
2008-07-12 20:00,71450,18895,750.07,551.58
2008-07-12 21:00,72601,18362,749.41,552.61
2008-07-12 22:00,72429,18030,746.88,540.78
2008-07-12 23:00,69326,17863,724.65,538.32
2008-07-13 00:00,67211,17861,732.02,541.79
2008-07-13 01:00,65217,17767,679.45,536.72
2008-07-13 02:00,63938,17872,613.80,528.91
2008-07-13 03:00,63012,18089,597.07,522.93
2008-07-13 04:00,62608,18441,586.58,517.86
2008-07-13 05:00,62800,18882,581.83,516.18
2008-07-13 06:00,63721,19243,593.22,532.58
2008-07-13 07:00,64644,19425,594.07,530.43
2008-07-13 08:00,66882,19416,685.51,531.06
2008-07-13 09:00,69220,19433,706.18,530.72
2008-07-13 10:00,70312,19422,726.85,530.95
2008-07-13 11:00,70636,19362,726.35,531.25
2008-07-13 12:00,70636,19428,727.64,520.97
2008-07-13 13:00,70682,19437,723.06,519.88
2008-07-13 14:00,70524,19392,725.18,519.90
2008-07-13 15:00,70356,19339,724.42,519.22
2008-07-13 16:00,70468,19483,726.78,514.64
2008-07-13 17:00,70755,19490,742.91,528.09
2008-07-13 18:00,71019,19532,745.36,545.77
2008-07-13 19:00,71107,19285,729.10,550.06
2008-07-13 20:00,71697,18722,732.03,542.63
2008-07-13 21:00,72715,18199,733.64,555.13
2008-07-13 22:00,72069,17873,757.61,555.71
2008-07-13 23:00,70306,17721,759.76,542.87
2008-07-14 00:00,67455,17791,800.93,553.98
2008-07-14 01:00,65598,17790,723.94,535.57
2008-07-14 02:00,64305,18087,680.77,534.99
2008-07-14 03:00,63806,18629,640.79,541.09
2008-07-14 04:00,64100,19331,621.82,607.19
2008-07-14 05:00,66399,19977,710.10,609.74
2008-07-14 06:00,68808,20290,800.64,596.27
2008-07-14 07:00,72825,20380,866.41,609.28
2008-07-14 08:00,77142,20351,889.66,610.02
2008-07-14 09:00,79709,20339,962.77,609.73
2008-07-14 10:00,80489,20349,972.77,560.53
2008-07-14 11:00,80274,20296,927.35,592.27
2008-07-14 12:00,79707,20251,953.82,599.82
2008-07-14 13:00,80080,20113,920.80,596.16
2008-07-14 14:00,79695,20076,881.79,604.75
2008-07-14 15:00,78849,19952,906.64,592.17
2008-07-14 16:00,78047,19889,886.94,596.90
2008-07-14 17:00,76936,19949,862.94,610.88
2008-07-14 18:00,75817,19889,870.71,602.31
2008-07-14 19:00,75167,19648,876.76,598.58
2008-07-14 20:00,75201,19097,880.54,559.08
2008-07-14 21:00,75801,18604,888.98,560.77
2008-07-14 22:00,74652,18261,884.00,551.74
2008-07-14 23:00,71949,18166,864.70,552.76
2008-07-15 00:00,68530,17862,780.85,525.72
2008-07-15 01:00,66560,17994,758.00,524.04
2008-07-15 02:00,65304,18229,706.88,518.12
2008-07-15 03:00,64698,18747,661.59,526.49
2008-07-15 04:00,65007,19431,694.27,560.03
2008-07-15 05:00,66767,20033,729.40,578.28
2008-07-15 06:00,69158,20300,811.00,551.38
2008-07-15 07:00,72931,20365,841.54,580.33
2008-07-15 08:00,77219,20309,904.40,579.37
2008-07-15 09:00,79948,20259,983.50,581.82
2008-07-15 10:00,80442,20223,"1,042.08",581.76
2008-07-15 11:00,80044,20247,980.60,581.82
2008-07-15 12:00,79613,20230,988.96,579.22
2008-07-15 13:00,79988,20101,978.58,580.17
2008-07-15 14:00,79507,20025,982.78,578.45
2008-07-15 15:00,78861,19853,968.56,576.16
2008-07-15 16:00,77872,19841,929.49,573.79
2008-07-15 17:00,76891,19893,916.23,577.14
2008-07-15 18:00,76118,19794,893.90,575.21
2008-07-15 19:00,75193,19549,856.74,574.43
2008-07-15 20:00,75209,18990,860.52,534.23
2008-07-15 21:00,75829,18462,874.22,530.10
2008-07-15 22:00,74776,18129,850.97,527.03
2008-07-15 23:00,71939,18026,827.86,526.41
2008-07-16 00:00,68761,18034,828.49,545.92
2008-07-16 01:00,66867,18112,770.25,546.35
2008-07-16 02:00,65622,18309,732.28,541.55
2008-07-16 03:00,65050,18804,681.53,536.42
2008-07-16 04:00,65205,19397,712.23,593.45
2008-07-16 05:00,66770,20002,773.65,598.28
2008-07-16 06:00,68695,20286,829.20,601.15
2008-07-16 07:00,73118,20326,916.15,595.50
2008-07-16 08:00,77676,20210,954.15,598.42
2008-07-16 09:00,80303,20176,"1,130.05",599.92
2008-07-16 10:00,81049,20218,"1,153.40",600.80
2008-07-16 11:00,80930,20220,"1,161.26",601.41
2008-07-16 12:00,80398,20190,"1,089.24",602.16
2008-07-16 13:00,80720,20081,"1,148.32",601.47
2008-07-16 14:00,80207,19989,"1,143.81",601.34
2008-07-16 15:00,79515,19837,"1,087.86",599.05
2008-07-16 16:00,78644,19821,"1,092.02",598.26
2008-07-16 17:00,77784,19919,"1,036.48",596.93
2008-07-16 18:00,76876,19920,925.93,597.32
2008-07-16 19:00,76042,19623,929.99,596.59
2008-07-16 20:00,76041,19033,929.99,589.87
2008-07-16 21:00,76655,18485,917.05,549.73
2008-07-16 22:00,75420,18119,917.26,545.35
2008-07-16 23:00,72607,18006,917.61,544.46
2008-07-17 00:00,70032,18162,828.72,491.66
2008-07-17 01:00,67646,17884,742.61,479.97
2008-07-17 02:00,66161,18155,694.67,506.55
2008-07-17 03:00,65588,18682,669.34,509.73
2008-07-17 04:00,66026,19290,665.29,515.99
2008-07-17 05:00,67310,19857,712.85,523.35
2008-07-17 06:00,69703,20146,826.67,529.24
2008-07-17 07:00,73742,20157,879.68,530.30
2008-07-17 08:00,78120,20141,923.19,530.28
2008-07-17 09:00,80822,20112,"1,034.49",530.05
2008-07-17 10:00,81598,20145,"1,051.67",530.73
2008-07-17 11:00,81460,20120,"1,029.23",530.73
2008-07-17 12:00,81023,20087,"1,029.55",531.74
2008-07-17 13:00,81299,19980,"1,060.63",528.88
2008-07-17 14:00,80830,19903,"1,048.11",527.94
2008-07-17 15:00,80186,19708,"1,057.48",526.15
2008-07-17 16:00,79388,19702,"1,036.31",526.81
2008-07-17 17:00,78389,19767,"1,021.97",523.25
2008-07-17 18:00,77339,19787,897.12,526.41
2008-07-17 19:00,76679,19869,904.99,528.36
2008-07-17 20:00,76703,19345,899.08,499.29
2008-07-17 21:00,77498,18756,902.99,493.21
2008-07-17 22:00,77192,18354,923.53,494.95
2008-07-17 23:00,73491,18253,863.95,489.23
2008-07-18 00:00,69729,18267,844.00,596.27
2008-07-18 01:00,67392,18010,741.39,597.68
2008-07-18 02:00,66225,18253,691.92,598.43
2008-07-18 03:00,65702,18753,651.02,593.49
2008-07-18 04:00,65929,19381,664.70,613.15
2008-07-18 05:00,67496,19880,701.95,611.24
2008-07-18 06:00,70357,20198,730.03,608.99
2008-07-18 07:00,74192,20240,892.20,608.72
2008-07-18 08:00,78478,20159,931.67,609.13
2008-07-18 09:00,81152,20131,"1,062.83",609.55
2008-07-18 10:00,81980,20129,"1,179.63",609.45
2008-07-18 11:00,81717,20104,"1,098.35",609.51
2008-07-18 12:00,81459,20041,"1,067.31",609.04
2008-07-18 13:00,81665,19951,"1,188.36",609.06
2008-07-18 14:00,81122,19863,"1,136.56",616.14
2008-07-18 15:00,80359,19677,"1,070.86",607.37
2008-07-18 16:00,79501,19649,"1,067.71",606.51
2008-07-18 17:00,78304,19756,976.12,604.63
2008-07-18 18:00,77435,19796,902.25,603.19
2008-07-18 19:00,76944,19816,908.71,608.72
2008-07-18 20:00,76897,19387,908.05,588.57
2008-07-18 21:00,77591,18823,909.18,590.79
2008-07-18 22:00,76352,18475,901.82,590.57
2008-07-18 23:00,73841,18286,908.56,591.40
2008-07-19 00:00,69893,17908,873.37,602.27
2008-07-19 01:00,67356,17860,838.45,602.15
2008-07-19 02:00,65948,17941,832.18,602.78
2008-07-19 03:00,65150,18223,811.01,602.03
2008-07-19 04:00,64775,18747,806.16,598.18
2008-07-19 05:00,64894,19354,786.91,598.94
2008-07-19 06:00,65407,19691,797.95,596.08
2008-07-19 07:00,67708,19856,807.94,594.37
2008-07-19 08:00,70603,19742,819.58,592.77
2008-07-19 09:00,73095,19763,859.46,593.08
2008-07-19 10:00,74307,19710,873.43,588.83
2008-07-19 11:00,74365,19637,867.60,589.49
2008-07-19 12:00,73939,19630,872.49,588.38
2008-07-19 13:00,73644,19570,871.61,589.24
2008-07-19 14:00,73227,19462,870.64,589.76
2008-07-19 15:00,72781,19388,868.73,590.11
2008-07-19 16:00,72537,19366,866.98,591.34
2008-07-19 17:00,72255,19474,855.29,592.18
2008-07-19 18:00,72038,19529,859.64,589.41
2008-07-19 19:00,71940,19400,859.23,586.97
2008-07-19 20:00,72257,18923,858.73,588.88
2008-07-19 21:00,73092,18435,855.70,593.29
2008-07-19 22:00,72949,18094,858.49,596.55
2008-07-19 23:00,70117,17921,828.28,598.72
2008-07-20 00:00,68220,17734,808.36,601.80
2008-07-20 01:00,65700,17655,765.98,602.55
2008-07-20 02:00,64476,17728,768.56,603.45
2008-07-20 03:00,63668,18012,720.39,603.06
2008-07-20 04:00,63202,18314,702.17,602.46
2008-07-20 05:00,62971,18798,685.96,602.17
2008-07-20 06:00,63923,19183,696.22,594.41
2008-07-20 07:00,64927,19318,695.50,592.92
2008-07-20 08:00,67269,19378,716.79,590.72
2008-07-20 09:00,69512,19298,778.70,590.22
2008-07-20 10:00,70917,19302,765.67,589.78
2008-07-20 11:00,71454,19274,804.77,587.37
2008-07-20 12:00,71434,19349,824.93,587.10
2008-07-20 13:00,71461,19367,826.29,587.71
2008-07-20 14:00,71331,19353,829.17,587.02
2008-07-20 15:00,71207,19285,827.32,587.56
2008-07-20 16:00,71236,19390,828.31,588.65
2008-07-20 17:00,71345,19518,830.03,581.75
2008-07-20 18:00,71573,19560,816.49,580.45
2008-07-20 19:00,71684,19414,808.06,577.80
2008-07-20 20:00,72230,18854,814.40,580.46
2008-07-20 21:00,73058,18304,810.33,585.71
2008-07-20 22:00,72634,17936,818.64,593.28
2008-07-20 23:00,71028,17759,831.36,595.81
2008-07-21 00:00,68574,18114,978.62,568.31
2008-07-21 01:00,66500,17764,868.04,560.36
2008-07-21 02:00,65210,18058,796.62,560.62
2008-07-21 03:00,64816,18625,785.21,555.77
2008-07-21 04:00,64975,19288,795.10,587.94
2008-07-21 05:00,66609,19862,825.00,594.63
2008-07-21 06:00,69299,20174,843.05,579.09
2008-07-21 07:00,73300,20257,851.50,586.66
2008-07-21 08:00,77620,20173,924.33,583.90
2008-07-21 09:00,80303,20131,960.17,585.63
2008-07-21 10:00,81214,20196,"1,016.80",584.20
2008-07-21 11:00,80985,20141,986.47,582.95
2008-07-21 12:00,80766,20110,989.74,583.70
2008-07-21 13:00,81195,20062,"1,158.21",583.93
2008-07-21 14:00,80914,20008,"1,166.22",584.20
2008-07-21 15:00,80169,19806,"1,053.56",584.74
2008-07-21 16:00,79224,19765,"1,052.77",584.54
2008-07-21 17:00,78159,19805,940.83,584.85
2008-07-21 18:00,77322,19814,930.52,590.31
2008-07-21 19:00,76803,19900,925.98,602.64
2008-07-21 20:00,76850,19391,926.18,606.61
2008-07-21 21:00,77421,18762,938.72,593.67
2008-07-21 22:00,76002,18345,964.92,594.53
2008-07-21 23:00,73290,18212,978.12,555.95
2008-07-22 00:00,69666,18291,862.67,580.66
2008-07-22 01:00,67426,18042,818.75,598.48
2008-07-22 02:00,66123,18286,782.88,597.20
2008-07-22 03:00,65749,18799,773.20,588.89
2008-07-22 04:00,65824,19450,762.61,609.87
2008-07-22 05:00,67430,20059,794.22,610.71
2008-07-22 06:00,69649,20339,731.53,633.08
2008-07-22 07:00,73655,20369,888.01,634.35
2008-07-22 08:00,77867,20311,935.30,635.61
2008-07-22 09:00,80345,20281,971.99,631.55
2008-07-22 10:00,81152,20315,"1,024.64",631.05
2008-07-22 11:00,81022,20325,"1,009.90",629.33
2008-07-22 12:00,80879,20304,"1,012.07",630.34
2008-07-22 13:00,81150,20196,"1,046.70",631.40
2008-07-22 14:00,80758,20034,"1,037.06",631.69
2008-07-22 15:00,80119,19913,"1,003.03",631.87
2008-07-22 16:00,79211,19858,947.51,629.92
2008-07-22 17:00,78190,19935,943.06,634.19
2008-07-22 18:00,77232,19895,945.18,634.19
2008-07-22 19:00,76730,19952,934.91,634.73
2008-07-22 20:00,76877,19443,932.44,637.54
2008-07-22 21:00,77468,18834,967.87,577.83
2008-07-22 22:00,76018,18483,911.97,577.05
2008-07-22 23:00,73394,18337,908.60,580.34
2008-07-23 00:00,69893,18321,820.21,440.14
2008-07-23 01:00,67530,18042,754.01,439.40
2008-07-23 02:00,66229,18258,783.03,440.71
2008-07-23 03:00,65992,18779,793.48,482.62
2008-07-23 04:00,66277,19405,784.72,496.44
2008-07-23 05:00,67545,20009,823.33,489.20
2008-07-23 06:00,70013,20202,813.17,520.35
2008-07-23 07:00,74258,20267,916.75,520.92
2008-07-23 08:00,78669,20151,"1,052.49",562.79
2008-07-23 09:00,81080,20159,"1,202.87",561.69
2008-07-23 10:00,81798,20211,"1,178.34",472.79
2008-07-23 11:00,81662,20187,"1,173.41",474.06
2008-07-23 12:00,81383,20159,"1,193.29",473.75
2008-07-23 13:00,81736,20077,"1,242.64",472.69
2008-07-23 14:00,81458,19995,"1,251.23",468.61
2008-07-23 15:00,80708,19870,"1,185.33",467.40
2008-07-23 16:00,79882,19872,"1,026.88",466.76
2008-07-23 17:00,78729,19904,"1,028.24",465.43
2008-07-23 18:00,77741,19929,"1,021.77",465.57
2008-07-23 19:00,77247,20031,"1,016.77",467.35
2008-07-23 20:00,77369,19444,"1,013.76",458.95
2008-07-23 21:00,77989,18833,"1,043.19",481.13
2008-07-23 22:00,76662,18472,"1,081.95",440.04
2008-07-23 23:00,73881,18318,"1,061.90",440.99
2008-07-24 00:00,70317,18320,839.98,455.87
2008-07-24 01:00,67985,18007,773.68,489.65
2008-07-24 02:00,66594,18219,820.48,490.86
2008-07-24 03:00,66135,18805,824.79,492.84
2008-07-24 04:00,66285,19371,828.03,509.37
2008-07-24 05:00,67495,19934,826.08,517.27
2008-07-24 06:00,70079,20228,"1,003.17",537.21
2008-07-24 07:00,74259,20304,"1,079.08",520.87
2008-07-24 08:00,78660,20273,"1,091.20",521.00
2008-07-24 09:00,81367,20233,"1,204.36",520.25
2008-07-24 10:00,82122,20244,"1,267.11",520.63
2008-07-24 11:00,81842,20195,"1,259.57",521.23
2008-07-24 12:00,81530,20165,"1,213.70",521.00
2008-07-24 13:00,82024,20068,"1,350.43",518.10
2008-07-24 14:00,81649,20011,"1,272.03",519.18
2008-07-24 15:00,81025,19869,"1,272.84",517.44
2008-07-24 16:00,80096,19881,"1,199.48",519.36
2008-07-24 17:00,78957,19901,"1,109.18",514.96
2008-07-24 18:00,78016,19909,"1,095.52",516.53
2008-07-24 19:00,77408,20012,"1,086.70",520.16
2008-07-24 20:00,77631,19392,"1,082.43",509.68
2008-07-24 21:00,78109,18803,"1,054.81",504.39
2008-07-24 22:00,76648,18505,"1,073.21",451.85
2008-07-24 23:00,74073,18357,"1,064.96",453.76
2008-07-25 00:00,70167,18323,878.64,361.86
2008-07-25 01:00,67899,18090,786.65,361.25
2008-07-25 02:00,66540,18356,824.96,362.32
2008-07-25 03:00,65994,18847,830.45,376.82
2008-07-25 04:00,66167,19394,830.60,385.33
2008-07-25 05:00,67591,20023,859.02,390.49
2008-07-25 06:00,70059,20345,892.48,394.35
2008-07-25 07:00,74129,20342,991.00,399.15
2008-07-25 08:00,78551,20360,"1,210.61",399.53
2008-07-25 09:00,81103,20369,"1,282.40",398.70
2008-07-25 10:00,81887,20352,"1,451.73",398.84
2008-07-25 11:00,81613,20349,"1,368.78",398.69
2008-07-25 12:00,81272,20301,"1,284.84",398.91
2008-07-25 13:00,81680,20151,"1,214.17",397.26
2008-07-25 14:00,81353,20075,"1,206.79",392.40
2008-07-25 15:00,80625,19888,"1,277.30",384.09
2008-07-25 16:00,79641,19835,"1,207.95",383.39
2008-07-25 17:00,78577,19887,"1,203.01",387.59
2008-07-25 18:00,77535,19937,"1,136.85",387.75
2008-07-25 19:00,76834,19978,"1,134.47",390.25
2008-07-25 20:00,77099,19413,"1,137.42",381.15
2008-07-25 21:00,77896,18823,"1,139.87",365.89
2008-07-25 22:00,76642,18450,"1,192.16",363.83
2008-07-25 23:00,73979,18295,"1,167.36",363.01
2008-07-26 00:00,70393,17953,879.09,523.59
2008-07-26 01:00,68000,17897,810.78,512.67
2008-07-26 02:00,66500,18001,923.00,500.24
2008-07-26 03:00,65571,18315,883.91,487.72
2008-07-26 04:00,64964,18813,870.11,479.56
2008-07-26 05:00,64998,19398,872.19,476.33
2008-07-26 06:00,65418,19766,869.10,474.58
2008-07-26 07:00,67676,19824,880.40,473.73
2008-07-26 08:00,70785,19826,918.72,474.15
2008-07-26 09:00,73475,19857,923.88,475.45
2008-07-26 10:00,74731,19804,934.62,476.17
2008-07-26 11:00,75033,19779,932.92,475.33
2008-07-26 12:00,74694,19743,932.40,477.09
2008-07-26 13:00,74433,19727,927.64,476.95
2008-07-26 14:00,73987,19707,925.84,478.04
2008-07-26 15:00,73648,19605,925.96,475.84
2008-07-26 16:00,73362,19568,927.24,472.22
2008-07-26 17:00,72940,19687,927.70,470.89
2008-07-26 18:00,72579,19795,934.40,478.02
2008-07-26 19:00,72441,19519,935.12,494.09
2008-07-26 20:00,72785,18842,936.67,501.71
2008-07-26 21:00,73955,18301,942.45,498.70
2008-07-26 22:00,73457,17995,934.07,497.01
2008-07-26 23:00,70144,17851,872.65,494.74
2008-07-27 00:00,66702,17893,764.25,605.52
2008-07-27 01:00,65592,17871,766.35,608.23
2008-07-27 02:00,64222,17919,724.14,611.26
2008-07-27 03:00,63573,18175,660.21,474.98
2008-07-27 04:00,62908,18588,663.92,613.69
2008-07-27 05:00,62810,19148,649.97,612.29
2008-07-27 06:00,63836,19580,670.14,605.98
2008-07-27 07:00,65196,19685,665.12,605.27
2008-07-27 08:00,67213,19628,694.54,603.32
2008-07-27 09:00,69729,19670,793.32,602.22
2008-07-27 10:00,71076,19705,790.44,603.14
2008-07-27 11:00,71653,19672,804.15,601.16
2008-07-27 12:00,71871,19658,802.89,599.42
2008-07-27 13:00,71873,19710,824.84,600.53
2008-07-27 14:00,71795,19733,825.95,598.75
2008-07-27 15:00,71623,19686,824.76,597.25
2008-07-27 16:00,71626,19825,852.02,597.33
2008-07-27 17:00,71619,19982,805.67,594.01
2008-07-27 18:00,71630,19974,803.17,591.23
2008-07-27 19:00,71699,19617,802.72,590.00
2008-07-27 20:00,72457,18961,846.16,593.41
2008-07-27 21:00,73660,18395,844.51,602.91
2008-07-27 22:00,72919,18069,859.26,605.20
2008-07-27 23:00,71087,17970,841.45,609.58
2008-07-28 00:00,68803,18213,829.72,421.62
2008-07-28 01:00,66345,17999,756.80,418.62
2008-07-28 02:00,64888,18228,780.61,411.08
2008-07-28 03:00,64412,18813,770.88,469.62
2008-07-28 04:00,64796,19414,733.91,477.48
2008-07-28 05:00,66215,20069,769.79,498.30
2008-07-28 06:00,68983,20363,878.41,497.53
2008-07-28 07:00,73358,20432,946.95,498.92
2008-07-28 08:00,78020,20403,"1,006.40",502.26
2008-07-28 09:00,81036,20355,"1,041.08",501.93
2008-07-28 10:00,82004,20388,"1,199.75",502.66
2008-07-28 11:00,81810,20374,"1,212.46",503.33
2008-07-28 12:00,81642,20302,"1,108.52",502.61
2008-07-28 13:00,82017,20261,"1,201.41",502.05
2008-07-28 14:00,81720,20194,"1,193.25",502.16
2008-07-28 15:00,80886,20036,"1,039.61",498.10
2008-07-28 16:00,79758,20045,"1,022.95",497.52
2008-07-28 17:00,78784,20113,"1,019.37",500.16
2008-07-28 18:00,77916,20077,"1,014.69",511.75
2008-07-28 19:00,77263,20218,970.78,518.46
2008-07-28 20:00,77497,19659,972.48,521.17
2008-07-28 21:00,78001,18948,986.76,473.52
2008-07-28 22:00,76652,18635,"1,003.02",472.10
2008-07-28 23:00,74111,18490,"1,005.11",470.93
2008-07-29 00:00,70001,18350,809.96,432.07
2008-07-29 01:00,67473,18061,715.49,423.60
2008-07-29 02:00,66068,18342,701.56,398.28
2008-07-29 03:00,65562,18841,678.64,396.09
2008-07-29 04:00,66061,19439,688.41,466.33
2008-07-29 05:00,67448,20036,762.31,502.74
2008-07-29 06:00,69837,20296,801.72,509.14
2008-07-29 07:00,73874,20348,885.34,510.25
2008-07-29 08:00,78563,20266,991.63,492.06
2008-07-29 09:00,81230,20259,"1,006.52",491.71
2008-07-29 10:00,82234,20305,"1,198.65",490.23
2008-07-29 11:00,82153,20280,"1,193.50",491.14
2008-07-29 12:00,82042,20248,"1,193.51",488.30
2008-07-29 13:00,82440,20217,"1,203.34",487.28
2008-07-29 14:00,82076,20104,"1,182.11",488.51
2008-07-29 15:00,81313,19927,"1,168.44",487.57
2008-07-29 16:00,80457,19975,"1,102.79",484.15
2008-07-29 17:00,79292,20056,"1,023.69",498.37
2008-07-29 18:00,78129,20009,982.31,501.92
2008-07-29 19:00,77459,20134,970.67,500.31
2008-07-29 20:00,77338,19484,968.81,446.17
2008-07-29 21:00,78073,18867,988.22,452.44
2008-07-29 22:00,76790,18482,"1,030.23",453.79
2008-07-29 23:00,74030,18326,962.92,453.37
2008-07-30 00:00,70835,18156,858.51,385.14
2008-07-30 01:00,68710,18084,843.02,353.09
2008-07-30 02:00,67607,18096,766.21,340.96
2008-07-30 03:00,67036,18485,781.50,338.00
2008-07-30 04:00,67426,19263,785.85,395.89
2008-07-30 05:00,68441,19766,812.97,419.31
2008-07-30 06:00,70850,19848,911.91,417.75
2008-07-30 07:00,74876,20162,"1,026.94",427.31
2008-07-30 08:00,79074,20148,"1,059.66",425.09
2008-07-30 09:00,81519,20139,"1,070.59",424.91
2008-07-30 10:00,82303,20174,"1,186.72",425.75
2008-07-30 11:00,82123,20196,"1,190.98",426.96
2008-07-30 12:00,81932,20108,"1,102.09",425.17
2008-07-30 13:00,82339,20019,"1,185.81",419.54
2008-07-30 14:00,81877,19938,"1,173.93",421.25
2008-07-30 15:00,81054,19491,"1,100.96",420.58
2008-07-30 16:00,80139,19775,"1,149.10",412.53
2008-07-30 17:00,79203,19937,"1,087.96",411.86
2008-07-30 18:00,78322,19899,"1,075.78",408.18
2008-07-30 19:00,77779,19733,"1,038.11",399.16
2008-07-30 20:00,78035,19056,"1,026.70",405.02
2008-07-30 21:00,78560,18502,"1,050.91",401.87
2008-07-30 22:00,76899,18179,969.89,384.84
2008-07-30 23:00,74840,18043,"1,002.42",423.22
2008-07-31 00:00,70278,18302,804.73,364.00
2008-07-31 01:00,67666,17818,721.70,352.34
2008-07-31 02:00,66693,18044,771.39,353.76
2008-07-31 03:00,66327,18424,752.38,354.87
2008-07-31 04:00,66680,19040,758.26,360.78
2008-07-31 05:00,67801,19586,772.44,364.30
2008-07-31 06:00,70058,19876,791.70,372.96
2008-07-31 07:00,74027,19951,875.49,368.21
2008-07-31 08:00,78363,20233,919.11,373.47
2008-07-31 09:00,81238,19969,991.69,372.42
2008-07-31 10:00,82169,20019,"1,128.33",373.15
2008-07-31 11:00,81905,20256,"1,025.90",370.39
2008-07-31 12:00,81412,20174,967.52,369.63
2008-07-31 13:00,81766,20097,"1,024.32",368.72
2008-07-31 14:00,81335,19943,989.18,372.42
2008-07-31 15:00,80585,19530,"1,023.73",369.87
2008-07-31 16:00,79581,19814,992.76,369.87
2008-07-31 17:00,78700,19956,982.31,369.69
2008-07-31 18:00,77994,19941,974.12,369.33
2008-07-31 19:00,77415,19869,963.24,369.12
2008-07-31 20:00,77505,19161,960.30,364.42
2008-07-31 21:00,77876,18593,957.02,359.75
2008-07-31 22:00,75994,18238,974.59,357.16
2008-07-31 23:00,73232,18130,903.87,356.33
2008-08-01 00:00,68997,18399,763.24,455.44
2008-08-01 01:00,66637,18160,730.24,449.26
2008-08-01 02:00,65354,18378,706.91,449.84
2008-08-01 03:00,64842,18842,663.59,452.19
2008-08-01 04:00,65222,19333,657.07,457.09
2008-08-01 05:00,66670,19964,724.79,461.86
2008-08-01 06:00,68915,20218,754.41,466.91
2008-08-01 07:00,73279,20263,762.83,474.71
2008-08-01 08:00,77673,20277,860.57,467.37
2008-08-01 09:00,80511,20231,890.93,466.59
2008-08-01 10:00,81416,20277,890.97,467.06
2008-08-01 11:00,81270,20295,890.82,468.17
2008-08-01 12:00,80903,20225,870.21,467.79
2008-08-01 13:00,81189,20082,893.03,466.61
2008-08-01 14:00,80862,20000,886.40,466.28
2008-08-01 15:00,79898,19835,855.90,463.02
2008-08-01 16:00,78805,19776,841.95,463.81
2008-08-01 17:00,77788,19868,831.91,463.64
2008-08-01 18:00,76935,19967,818.72,462.75
2008-08-01 19:00,76093,20102,795.55,465.86
2008-08-01 20:00,76383,19525,815.30,458.83
2008-08-01 21:00,76919,18909,816.65,454.50
2008-08-01 22:00,75271,18550,828.46,451.83
2008-08-01 23:00,73086,18382,828.74,450.79
2008-08-02 00:00,69352,17934,811.18,499.50
2008-08-02 01:00,67559,17902,810.92,493.05
2008-08-02 02:00,66212,17995,807.48,485.65
2008-08-02 03:00,65553,18283,803.20,479.37
2008-08-02 04:00,65138,18856,798.58,474.72
2008-08-02 05:00,65266,19173,755.60,526.76
2008-08-02 06:00,65823,19553,751.97,528.13
2008-08-02 07:00,68282,19573,785.88,524.66
2008-08-02 08:00,71397,19592,829.28,532.15
2008-08-02 09:00,73944,19585,837.05,531.11
2008-08-02 10:00,75234,19646,835.45,531.78
2008-08-02 11:00,75340,19470,832.36,526.44
2008-08-02 12:00,74916,19488,833.45,526.72
2008-08-02 13:00,74665,19502,834.17,529.89
2008-08-02 14:00,74174,19717,836.70,531.82
2008-08-02 15:00,73633,19534,831.36,528.26
2008-08-02 16:00,73287,19587,829.87,533.73
2008-08-02 17:00,72964,19754,814.70,536.39
2008-08-02 18:00,72688,19814,808.92,534.46
2008-08-02 19:00,72435,19242,799.57,530.74
2008-08-02 20:00,72901,18964,793.42,526.96
2008-08-02 21:00,74084,18378,825.69,497.96
2008-08-02 22:00,73418,18066,821.07,498.15
2008-08-02 23:00,70402,17909,804.96,497.46
2008-08-03 00:00,67859,17803,741.21,597.00
